زیباترین	z iː b ɒː t æ ɾ iː n
زیرزمین	z iː ɾ z æ m iː n
زیرسیگاری	z iː ɾ s iː ɡ ɒː ɾ iː
زیست‌شناس	z iː s t ʃ e n ɒː s
زیست‌شناسی	z iː s t ʃ e n ɒː s iː
زیویدن	z iː v iː d æ n
ساده‌تر	s ɒː d e t æ ɾ
ساده‌ترین	s ɒː d e t æ ɾ iː n
سال	s ɒː l
سالار	s ɒː l ɒː ɾ
سالن	s ɒː l o n
سامانه‌ها	s ɒː m ɒː n e h ɒː
ستاره‌شناس	s e t ɒː ɾ e ʃ e n ɒː s
ستون	s ʊ t uː n
سرای	s æ ɾ ɒː j
سرداب	s æ ɾ d ɑː b
سردار	s æ ɾ d ɒː ɾ
سرندیپ	s a r a n d iː p
سریانی	s o ɾ j ɒː n iː
سریدن	s o ɾ iː d æ n
سلیمانی	s o l e j m ɒː n iː
سنگ	s æ ŋ ɡ
سه	s e
سه‌بعدی	s e b o ʔ d iː
سوخته	s uː x t e
سوسمار	s uː s m ɒː r
سپاهی	s e p ɒː h iː
سیاه‌گوش	s i j ɒː h ɡ oː ʃ
سیستم	s iː s tʰ e m
سیلاس	s iː l ɒː s
سیلو	s i l u
سینا	s iː n ɒː
شات	ʃ ɒː t
شاخ	ʃ ɒ x
شاخه	ʃ ɒː x e
شاداب	ʃ ɒː d ɒː b
شادمان	ʃ ɒː d m ɒː n
شاذ	ʃ ɒː z
شاهان	ʃ ɒː h ɒː n
شاهزادگان	ʃ ɒː h z ɒː d e ɡ ɒː n
شاپور	ʃ ɒː p uː ɾ
شجر	ʃ æ d ʒ æ r
شدنی	ʃ o d æ n iː
شروع	ʃ o r uː ʔ
شعب	ʃ o ʔ æ b
شلوغ	ʃ o l uː ɣ
شلوغ‌تر	ʃ o l uː ɣ t æ ɾ
شلوغ‌ترین	ʃ o l uː ɣ t æ ɾ iː n
شمال	ʃ o m ɒː l
شهرزاد	ʃ æ h ɾ z ɒː d
شهریور	ʃ æ h ɾ iː v æ ɾ
شوروی	ʃ uː ɾ æ v iː
شوید	ʃ e v iː d
شپش	ʃ e p e ʃ
شپش‌ها	ʃ e p e ʃ h ɒː
شکستن	ʃ e kʲ æ s t̪ʰ æ n
شکستنی	ʃ i k æ s t̪ æ n iː
شکلاتی	ʃ o kʰ o l ɒ tʰ i
شیرین‌تر	ʃ iː ɾ iː n t æ ɾ
شیرین‌ترین	ʃ iː ɾ iː n t æ ɾ iː n
شیمی	ʃ iː m iː
شیک	ʃ iː k
صحنه	s æ h n e
صدا	s æ d ɒː
صلح	s u l h
صورتی	s uː ɾ æ tʰ iː
ضخیم	z æ x iː m
ضربان	z æ ɾ æ b ɒː n
طاس	t ɒː s
عاصی	ʔ ɒː s iː
عام‌المنفعه	ʔ ɒː m o l m æ n f æ ʔ e
عباء	a b ɒː
عباسی	ʔ æ b b ɒː s iː
عجان	ʔ e d ʒ ɒː n
عجیب‌تر	æ d ʒ iː b t æ ɾ
عجیب‌ترین	æ d ʒ iː b t æ ɾ iː n
عضوها	o z v h ɒ
عقرب	ʔ æ ɣ ɾ æ b
علف	ʔ æ l æ f
عمو	a m u
غرق	ɣ æ ɾ ɣ
غمگینی	ɢ æ m ɡ iː n iː
غژب	ɢ o ʒ b
فائده	f ɒː ʔ e d e
فامیل	f ɒː m iː l
فانوس	f ɒː n uː s
فاک	f ɒː k
فرآیند	f æ ɾ ɒː j æ n d
فراموشیدن	f æ ɾ ɒː m uː ʃ iː d̪ æ n
فسیل	f o s iː l
فغفور	f æ ɣ f uː ɾ
فلاخن	f æ l ɒː x æ n
فک	f æ k
فیلیپ	f i l i p
قاسم	ɢ ɒː s e m
قاقم	ɢ ɑː ɢ o m
قایق	ɢ ɒː j e ɣ
قبض	ɢ æ b z
قربک	q o ɾ b æ k
قرغیزستان	q ɪ ɾ ɣ iː z ɪ s t ɒː n
قزاق	q æ z z ɒː q
قشنگی	q æ ʃ æ n ɡ iː
قفسه	ɢ æ f æ s e
قید	ɢ e j d
لایه	l ɒː j e
لبخند	l æ b x æ n d
لبی	l æ b iː
لثه	l a s e
لحظه	l æ h z æ
لزوماً	l o z uː m æ n
لی	l iː
مادیان	m ɒː d i i̯ ɒː n
مارس	m ɒː ɾ s
ماشین	m ɒː ʃ iː n
مامانی	m ɒː m ɒː n iː
مایه	m ɒː j æ
مجازات	m o d ʒ ɒː z ɒː t
مجازات‌ها	m o d ʒ ɒː z ɒː t h ɒː
مجرد	m o d͡ʒ æ ɾ ɾ æ d
مختل	m o x t æ l
مد	m o d
مدهوش	m æ d h u ʃ
مربا	m o r æ b b ɑ
مرداد	m o ɾ d̪ ɒː d̪
مرغان	m o ɾ ɣ ɒː n
مرمی	m a r m iː
مریضی	m æ ɾ iː z iː
مسعود	m æ s ʔ uː d
مسلمون	m o s æ l m uː n
مشق	m æ ʃ ɢ
مشکل	m u ʃ k i l
مشکل‌تر	m o ʃ k e l t æ ɾ
مشکل‌ترین	m o ʃ k e l t æ ɾ iː n
مشکل‌ها	m o ʃ k e l h ɒː
مشکی	m e ʃ kʰ iː
مصون	m æ s uː n
معالجه	m o ʔ ɒː l e d͡ʒ e
معجزه	m o ʔ d͡ʒ e z e
مغرور	m æ ɣ ɾ uː ɾ
مقداد	m e ɣ d ɒː d
مله	m æ l æ
منشی	m u n ʃ iː
موافق	m o v ɒː f e ɣ
موی	m uː j
مک	m æ k
میخی	m iː x iː
میلادی	m iː l ɒː d iː
مین	m iː n
می‌گم	m iː ɡ æ m
ناز	n ɒː z
نالان	n ɒː l ɒː n
نالون	n ɒː l uː n
ناو	n ɒː w
ناوخدا	n ɒː v x o d ɒː
نجس‌ترین	n æ d ʒ æ s t æ ɾ iː n
نر	n æ ɾ
نریمان	n æ ɾ eː m ɒː n
نزدیک‌تر	n æ z d iː k t æ ɾ
نزدیک‌ترین	n æ z d iː k t æ ɾ iː n
نسرین	n æ s ɾ iː n
نشلیدن	n e ʃ e l iː d æ n
نعناع	n æ ʔ n ɒː ʔ
نعوظ	n o ʔ uː z
نغز	n æ ɣ z
نماینده	n æ m ɒː j æ n d e
نمایندگان	n æ m ɒː j æ n d e ɡ ɒː n
نمایه	n æ m ɒː j e
نومد	n o w m a d
نوک	n v æ k
نژادها	n e ʒ ɒː d h ɒː
نیازها	n iː j ɒː z h ɒː
نیرومند	n iː ɾ uː m æ n d̪
نیزه	n e i̯ z e
نیوشا	n i j oː ʃ ɒː
هامون	h ɒː m uː n
هجران	h i d͡ʒ ɾ ɒː n
هرتز	h e ɾ t z
هرکس	h æ r k æ s
هفته‌ها	h æ f t e h ɒː
هلو	h o l uː
همسده	h æ m s e d æ
همچنان	h æ m t ʃ o n ɒː n ~ h æ m t ʃ e n ɒː n
هندوانه	h e n d e v ɒː n e
هندی	h e n d iː
هنی	h æ n iː
هوتن	h uː t æ n
هی	h e j
واژه‌نامه	v ɒː ʒ e n ɒː m e
واژه‌ها	v ɒː ʒ e h ɒː
واژگان	v ɒː ʒ e ɡ ɒː n
وای	v ɒː j
وزغ	v æ z æ ɣ
وزیدن	v æ z iː d æ n
ونوس	v e n uː s
ویستا	v i s t ɒ
ویه	uː j e
ویژگی‌ها	v iː ʒ e ɡ iː h ɒː
پارسه	p ɒː ɾ s e
پاپوش	p ɒː p oː ʃ
پسی	p o s eː
پشتون	p æ ʃ t uː n
پشمین	p æ ʃ m iː n
پشیمان	p æ ʃ iː m ɒː n
پلاستیک	p e l ɒː s t iː k
پلاک	p e l ɒː k
پناهندگان	p æ n ɒː h æ n d e ɡ ɒː n
پوده	p uː d æ
پوزخند	p uː z x æ n d
پوهنتون	p oː h a n t uː n
پیادگان	p iː j ɒː d e ɡ ɒː n
پیرتر	p iː ɾ t æ ɾ
پیرترین	p iː ɾ t æ ɾ iː n
چاشت	t ʃʰ ɒː ʃ tʰ
چاشنی	t ʃʰ ɒː ʃ n iː
چلوکباب	t͡ʃ e l o w k a b ɒː b
چوپ	t͡ʃ oː p
چوکی	t ʃ a w k iː
چپ	t ʃ æ p
ژاندرم	ʒ ɒː n d æ r m
ژرف‌تر	ʒ æ ɾ f t æ ɾ
ژم	ʒ æ m
ژنو	ʒ e n e v
ژولیدن	ʒ uː l iː d æ n
ژوپیتر	ʒ u p i t e ɾ
ژکفر	ʒ æ k f æ ɾ
کاروان	k ɒː ɾ w ɒː n
کارواژه‌ها	k ɒː r v ɒː ʒ e h ɒː
کارواژگان	k ɒː r v ɒː ʒ e ɡ ɒː n
کارورزی	k ɒː ɾ v æ ɾ z iː
کاغذها	k ɒː ɣ æ z h ɒː
کالیفرنیا	k ɒː l iː f o r n i j ɒː
کتی	k a t iː
کرایه	k i ɾ ɒː j æ
کرفس	k æ ɾ æ f s
کفاش	k æ f f ɒ ʃ
کفتر	k e f t æ ɾ
کفش	k æ f ʃ
کله	k æ l l æ
کلپ	k l æ p
کمو	k æ m uː
کنسرت	k o n s e ɾ t
کنعان	k æ n ʔ ɒː n
کنفرانس	k o n f e ɾ ɒː n s
کنکور	k o ŋ k uː r
کنگره	k o n ɡ r e
کهر	k æ h æ ɾ
کهکشان‌ها	k æ h k æ ʃ ɒː n h ɒː
کوتاه‌ترین	k uː t ɒː h t æ ɾ iː n
کودکان	k uː d æ k ɒː n
کون	kʰ u n
کوچک‌تر	k uː t ʃ e k t æ ɾ
کینه	k iː n e
گاب	ɡ ɒː b
گاراژ	ɡ ɒː ɾ ɒː ʒ
گاری	ɡ ɒː ɾ iː
گاز	ɡ ɒː z
گراز	ɡ o ɾ ɒː z
گرزمان	ɡ æ ɾ æ z m ɒː n
گره	ɡ e r e h
گز	ɡ æ z
گزاف‌تر	ɡ æ z ɒː f t æ ɾ
گزاف‌ترین	ɡ æ z ɒː f t æ ɾ iː n
گسترده	ɡ o s t æ ɾ d e
گنم	ɡ e n o m
گوساله	ɡ uː s ɒː l e
گیتا	ɡ iː t ɒː
گیک	ɡ iː k
یاب	j ɒː b
یاساء	j ɒː s ɒː ʔ
یاساق	j ɒː s ɒː q
یاور	j ɒː v æ ɾ
یراق	j æ ɾ ɒː ɣ
یزدان	j æ z d ɒː n
یلدا	j a l d ɒ
یی	j iː
