
algebra	algebraene	N;DEF;PL
algebra	algebraen	N;DEF;SG
algebra	algebraer	N;NDEF;PL
algeriar	algeriarane	N;DEF;PL
algeriar	algeriarar	N;NDEF;PL
algeriar	algeriaren	N;DEF;SG
algoritme	algoritmane	N;DEF;PL
algoritme	algoritmar	N;NDEF;PL
algoritme	algoritmen	N;DEF;SG
alkan	alkana	N;DEF;PL
alkan	alkanet	N;DEF;SG
alkan	alkan	N;NDEF;PL
alkohol	alkoholane	N;DEF;PL
alkohol	alkoholar	N;NDEF;PL
alkohol	alkoholen	N;DEF;SG
alkoholfri	alkoholfrie	N;DEF;SG+PL
alkoholfri	alkoholfritt	ADJ;NEUT;SG
alkoholikar	alkoholikarane	N;DEF;PL
alkoholikar	alkoholikarar	N;NDEF;PL
alkoholikar	alkoholikaren	N;DEF;SG
alkoholmisbruk	alkoholmisbruken	N;DEF;SG
alkoholmisbruk	alkoholmisbruket	N;DEF;SG
alkymi	alkymien	N;DEF;SG
alkymist	alkymistane	N;DEF;PL
alkymist	alkymistar	N;NDEF;PL
alkymist	alkymisten	N;DEF;SG
alkyn	alkyna	N;DEF;PL
alkyn	alkynet	N;DEF;SG
alkyn	alkyn	N;NDEF;PL
allé	alleane	N;DEF;PL
allé	alléane	N;DEF;PL
allé	allear	N;NDEF;PL
allé	alléar	N;NDEF;PL
allé	alleen	N;DEF;SG
allé	alléen	N;DEF;SG
allergi	allergiane	N;DEF;PL
allergi	allergiar	N;NDEF;PL
allergi	allergien	N;DEF;SG
allmenn	allmenne	N;DEF;SG+PL
allmenn	allment	ADJ;NEUT;SG
alm	almane	N;DEF;PL
alm	almar	N;NDEF;PL
alm	almen	N;DEF;SG
alpakka	alpakkaane	N;DEF;PL
alpakka	alpakkaar	N;NDEF;PL
alpakka	alpakkaene	N;DEF;PL
alpakka	alpakkaen	N;DEF;SG
alpakka	alpakkaer	N;NDEF;PL
alpeglød	alpegløden	N;DEF;SG
altar	altara	N;DEF;PL
altar	altaret	N;DEF;SG
altar	altar	N;NDEF;PL
alter	altera	N;DEF;PL
alter	alteret	N;DEF;SG
alter	alter	N;NDEF;PL
alternativ	alternativa	N;DEF;PL
alternativ	alternative	N;DEF;SG+PL
alternativ	alternativet	N;DEF;SG
alternativ	alternativ	N;NDEF;PL
alternativ	alternativt	ADJ;NEUT;SG
aluminium	aluminiumen	N;DEF;SG
aluminium	aluminiumet	N;DEF;SG
aluminiumsfolie	aluminiumsfoliane	N;DEF;PL
aluminiumsfolie	aluminiumsfoliar	N;NDEF;PL
aluminiumsfolie	aluminiumsfolien	N;DEF;SG
alvorleg	alvorleg	ADJ;NDEF;SG
alvorleg	alvorlegare	ADJ;CMPR
alvorleg	alvorlegast	ADJ;NDEF;SPRL
alvorleg	alvorlegaste	ADJ;DEF;SPRL
alvorleg	alvorlege	N;DEF;SG+PL
amatør	amatørane	N;DEF;PL
amatør	amatørar	N;NDEF;PL
amatør	amatøren	N;DEF;SG
ambassade	ambassadane	N;DEF;PL
ambassade	ambassadar	N;NDEF;PL
ambassade	ambassaden	N;DEF;SG
ambassadør	ambassadørane	N;DEF;PL
ambassadør	ambassadørar	N;NDEF;PL
ambassadør	ambassadøren	N;DEF;SG
ambisiøs	ambisiøse	N;DEF;SG+PL
ambisiøs	ambisiøst	ADJ;NEUT;SG
ambisjon	ambisjonane	N;DEF;PL
ambisjon	ambisjonar	N;NDEF;PL
ambisjon	ambisjonen	N;DEF;SG
ambulanse	ambulansane	N;DEF;PL
ambulanse	ambulansar	N;NDEF;PL
ambulanse	ambulansen	N;DEF;SG
åme	åma	N;DEF;SG
åme	åmene	N;DEF;PL
åme	åmer	N;NDEF;PL
amerikanar	amerikanarane	N;DEF;PL
amerikanar	amerikanarar	N;NDEF;PL
amerikanar	amerikanaren	N;DEF;SG
amerikansk-engelsk	amerikansk-engelsken	N;DEF;SG
amfetamin	amfetamina	N;DEF;PL
amfetamin	amfetaminet	N;DEF;SG
amfetamin	amfetamin	N;NDEF;PL
amfibium	amfibia	N;DEF;PL
amfibium	amfibiet	N;DEF;SG
amfibium	amfibium	N;NDEF;PL
amfiteater	amfiteatera	N;DEF;PL
amfiteater	amfiteateret	N;DEF;SG
amfiteater	amfiteater	N;NDEF;PL
aminosyre	aminosyra	N;DEF;SG
aminosyre	aminosyrene	N;DEF;PL
aminosyre	aminosyrer	N;NDEF;PL
amøbe	amøbane	N;DEF;PL
amøbe	amøbar	N;NDEF;PL
amøbe	amøben	N;DEF;SG
ampulle	ampullane	N;DEF;PL
ampulle	ampullar	N;NDEF;PL
ampulle	ampullen	N;DEF;SG
anakronisme	anakronismane	N;DEF;PL
anakronisme	anakronismar	N;NDEF;PL
anakronisme	anakronismen	N;DEF;SG
analog	analoge	N;DEF;SG+PL
analog	analogt	ADJ;NEUT;SG
analyse	analysane	N;DEF;PL
analyse	analysar	N;NDEF;PL
analyse	analysen	N;DEF;SG
analytisk	analytisk	ADJ;NEUT;SG
analytisk	analytiske	N;DEF;SG+PL
anarki	anarkia	N;DEF;PL
anarki	anarkiet	N;DEF;SG
anarki	anarki	N;NDEF;PL
anarkist	anarkistane	N;DEF;PL
anarkist	anarkistar	N;NDEF;PL
anarkist	anarkisten	N;DEF;SG
anbefaling	anbefalinga	N;DEF;SG
anbefaling	anbefalingane	N;DEF;PL
anbefaling	anbefalingar	N;NDEF;PL
and	anda	N;DEF;SG
ånd	ånda	N;DEF;SG
ånd	åndene	N;DEF;PL
ånd	ånder	N;NDEF;PL
åndeleg	åndeleg	ADJ;NDEF;SG
åndeleg	åndelegare	ADJ;CMPR
åndeleg	åndelegast	ADJ;NDEF;SPRL
åndeleg	åndelegaste	ADJ;DEF;SPRL
åndeleg	åndelege	N;DEF;SG+PL
and	endene	N;DEF;PL
and	ender	N;NDEF;PL
andlet	andleta	N;DEF;PL
andlet	andletet	N;DEF;SG
andlet	andlet	N;NDEF;PL
andorran	andorranane	N;DEF;PL
andorran	andorranar	N;NDEF;PL
andorran	andorranen	N;DEF;SG
andorranar	andorranarane	N;DEF;PL
andorranar	andorranarar	N;NDEF;PL
andorranar	andorranaren	N;DEF;SG
andreplass	andreplassane	N;DEF;PL
andreplass	andreplassar	N;NDEF;PL
andreplass	andreplassen	N;DEF;SG
andrespråk	andrespråka	N;DEF;PL
andrespråk	andrespråket	N;DEF;SG
andrespråk	andrespråk	N;NDEF;PL
anekdote	anekdotane	N;DEF;PL
anekdote	anekdotar	N;NDEF;PL
anekdote	anekdoten	N;DEF;SG
anemometer	anemometera	N;DEF;PL
anemometer	anemometeret	N;DEF;SG
anemometer	anemometer	N;NDEF;PL
anestesi	anestesiane	N;DEF;PL
anestesi	anestesiar	N;NDEF;PL
anestesi	anestesien	N;DEF;SG
anger	angeren	N;DEF;SG
angolan	angolanane	N;DEF;PL
angolan	angolanar	N;NDEF;PL
angolan	angolanen	N;DEF;SG
angolanar	angolanarane	N;DEF;PL
angolanar	angolanarar	N;NDEF;PL
angolanar	angolanaren	N;DEF;SG
angra	angrande	V;V.PTCP;PRS
angra	angrar	V;PRS
angra	angrast	V;NFIN;PASS
angra	angra	V;IMP
angra	angra	V;PST
angra	angra	V;V.PTCP;PST
angre	angrande	V;V.PTCP;PRS
angre	angrar	V;PRS
angre	angrast	V;NFIN;PASS
angre	angra	V;PST
angre	angra	V;V.PTCP;PST
angre	angre	V;IMP
angrep	angrepa	N;DEF;PL
angrep	angrepet	N;DEF;SG
angrep	angrep	N;NDEF;PL
angripa	angreip	V;PST
angripa	angripande	V;V.PTCP;PRS
angripa	angripast	V;NFIN;PASS
angripa	angripe	V;V.PTCP;PST
angripa	angrip	V;IMP
angripa	angrip	V;PRS
angripe	angreip	V;PST
angripe	angripande	V;V.PTCP;PRS
angripe	angripast	V;NFIN;PASS
angripe	angripe	V;V.PTCP;PST
angripe	angrip	V;IMP
angripe	angrip	V;PRS
animasjon	animasjonane	N;DEF;PL
animasjon	animasjonar	N;NDEF;PL
animasjon	animasjonen	N;DEF;SG
ankel	ankelen	N;DEF;SG
ankel	anklane	N;DEF;PL
ankel	anklar	N;NDEF;PL
annan	andre	ADJ;DEF;SG
annan	andre	ADJ;PL
annan	anna	ADJ;FEM
annan	anna	ADJ;NEUT
anneks	anneksa	N;DEF;PL
anneks	annekset	N;DEF;SG
anneks	anneks	N;NDEF;PL
anonym	anonyme	N;DEF;SG+PL
anonym	anonymt	ADJ;NEUT;SG
anonymitet	anonymiteten	N;DEF;SG
anorakk	anorakkane	N;DEF;PL
anorakk	anorakkar	N;NDEF;PL
anorakk	anorakken	N;DEF;SG
ansa	ansande	V;V.PTCP;PRS
ansa	ansar	V;PRS
ansa	ansast	V;NFIN;PASS
ansa	ansa	V;IMP
ansa	ansa	V;PST
ansa	ansa	V;V.PTCP;PST
ansikt	ansikta	N;DEF;PL
ansikt	ansiktet	N;DEF;SG
ansikt	ansikt	N;NDEF;PL
ansvar	ansvara	N;DEF;PL
ansvar	ansvaret	N;DEF;SG
ansvar	ansvar	N;NDEF;PL
antenne	antenna	N;DEF;SG
antenne	antennene	N;DEF;PL
antenne	antenner	N;NDEF;PL
antiguan	antiguanane	N;DEF;PL
antiguan	antiguanar	N;NDEF;PL
antiguan	antiguanen	N;DEF;SG
antiguanar	antiguanarane	N;DEF;PL
antiguanar	antiguanarar	N;NDEF;PL
antiguanar	antiguanaren	N;DEF;SG
antilope	antilopa	N;DEF;SG
antilope	antilopene	N;DEF;PL
antilope	antiloper	N;NDEF;PL
antrasitt	antrasitten	N;DEF;SG
antropologi	antropologien	N;DEF;SG
apal	apalane	N;DEF;PL
apal	apalar	N;NDEF;PL
apal	apalen	N;DEF;SG
apekatt	apekattane	N;DEF;PL
apekatt	apekattar	N;NDEF;PL
apekatt	apekatten	N;DEF;SG
apokalypse	apokalypsen	N;DEF;SG
apostel	apostelen	N;DEF;SG
apostel	apostlane	N;DEF;PL
apostel	apostlar	N;NDEF;PL
apostrof	apostrofane	N;DEF;PL
apostrof	apostrofar	N;NDEF;PL
apostrof	apostrofen	N;DEF;SG
apotekar	apotekarane	N;DEF;PL
apotekar	apotekarar	N;NDEF;PL
apotekar	apotekaren	N;DEF;SG
apparat	apparata	N;DEF;PL
apparat	apparatet	N;DEF;SG
apparat	apparat	N;NDEF;PL
appell	appellane	N;DEF;PL
appell	appellar	N;NDEF;PL
appell	appellen	N;DEF;SG
appelsin	appelsinane	N;DEF;PL
appelsin	appelsinar	N;NDEF;PL
appelsin	appelsinen	N;DEF;SG
appelsintre	appelsintrea	N;DEF;PL
appelsintre	appelsintreet	N;DEF;SG
appelsintre	appelsintre	N;NDEF;PL
appetitt	appetitten	N;DEF;SG
aprikos	aprikosane	N;DEF;PL
aprikos	aprikosar	N;NDEF;PL
aprikos	aprikosen	N;DEF;SG
arabisk	arabisk	ADJ;NEUT;SG
arabisk	arabiske	N;DEF;SG+PL
arabisk	arabisken	N;DEF;SG
arameisk	arameisk	ADJ;NEUT;SG
arameisk	arameiske	N;DEF;SG+PL
arameisk	arameisken	N;DEF;SG
år	åra	N;DEF;PL
år	åra	N;DEF;SG
år	årane	N;DEF;PL
år	årar	N;NDEF;PL
år	årene	N;DEF;PL
år	årer	N;NDEF;PL
år	året	N;DEF;SG
år	år	N;NDEF;PL
arbeidar	arbeidarane	N;DEF;PL
arbeidar	arbeidarar	N;NDEF;PL
arbeidar	arbeidaren	N;DEF;SG
arbeid	arbeida	N;DEF;PL
arbeid	arbeidet	N;DEF;SG
arbeid	arbeid	N;NDEF;PL
arbeidsgivar	arbeidsgivarane	N;DEF;PL
arbeidsgivar	arbeidsgivarar	N;NDEF;PL
arbeidsgivar	arbeidsgivaren	N;DEF;SG
arbeidsgjevar	arbeidsgjevarane	N;DEF;PL
arbeidsgjevar	arbeidsgjevarar	N;NDEF;PL
arbeidsgjevar	arbeidsgjevaren	N;DEF;SG
arbeidstakar	arbeidstakarane	N;DEF;PL
arbeidstakar	arbeidstakarar	N;NDEF;PL
arbeidstakar	arbeidstakaren	N;DEF;SG
åre	åra	N;DEF;SG
åre	årene	N;DEF;PL
åre	årer	N;NDEF;PL
årelang	årelange	N;DEF;SG+PL
årelang	årelangt	ADJ;NEUT;SG
årelate	årelatande	V;V.PTCP;PRS
årelate	årelatast	V;NFIN;PASS
årelate	årelate	V;V.PTCP;PST
årelate	årelat	V;IMP
årelate	årelèt	V;PRS
årelate	årelét	V;PST
åremål	åremåla	N;DEF;PL
åremål	åremålet	N;DEF;SG
åremål	åremål	N;NDEF;PL
argentinar	argentinarane	N;DEF;PL
argentinar	argentinarar	N;NDEF;PL
argentinar	argentinaren	N;DEF;SG
argument	argumenta	N;DEF;PL
argument	argumentet	N;DEF;SG
argument	argument	N;NDEF;PL
åring	åringane	N;DEF;PL
åring	åringar	N;NDEF;PL
åring	åringen	N;DEF;SG
aristokrat	aristokratane	N;DEF;PL
aristokrat	aristokratar	N;NDEF;PL
aristokrat	aristokraten	N;DEF;SG
aritmetikk	aritmetikken	N;DEF;SG
arkaisere	arkaiserande	V;V.PTCP;PRS
arkaisere	arkaisere	V;PRS
arkaisere	arkaiserte	V;PST
arkaisere	arkaisert	V;V.PTCP;PST
arkaisere	arkaiser	V;IMP
arkaisk	arkaisk	ADJ;CMPR
arkaisk	arkaisk	ADJ;NEUT;SG
arkaisk	arkaisk	ADJ;SPRL
arkaisk	arkaiske	N;DEF;SG+PL
arkeolog	arkeologane	N;DEF;PL
arkeolog	arkeologar	N;NDEF;PL
arkeolog	arkeologen	N;DEF;SG
arkeologi	arkeologien	N;DEF;SG
arkeologisk	arkeologisk	ADJ;NEUT;SG
arkeologisk	arkeologiske	N;DEF;SG+PL
arkitekt	arkitektane	N;DEF;PL
arkitekt	arkitektar	N;NDEF;PL
arkitekt	arkitekten	N;DEF;SG
arkitektonisk	arkitektonisk	ADJ;NEUT;SG
arkitektonisk	arkitektoniske	N;DEF;SG+PL
arkitektur	arkitekturane	N;DEF;PL
arkitektur	arkitekturar	N;NDEF;PL
arkitektur	arkitekturen	N;DEF;SG
arkiv	arkiva	N;DEF;PL
arkiv	arkivet	N;DEF;SG
arkiv	arkiv	N;NDEF;PL
arktisk	arktisk	ADJ;NEUT;SG
arktisk	arktiske	N;DEF;SG+PL
årle	årle	ADJ;SG+PL
arm	armane	N;DEF;PL
arm	armar	N;NDEF;PL
arm	arme	N;DEF;SG+PL
arm	armen	N;DEF;SG
arm	armt	ADJ;NEUT;SG
armbrøst	armbrøstane	N;DEF;PL
armbrøst	armbrøstar	N;NDEF;PL
armbrøst	armbrøsten	N;DEF;SG
armé	armeane	N;DEF;PL
armé	arméane	N;DEF;PL
armé	armear	N;NDEF;PL
armé	arméar	N;NDEF;PL
armé	armeen	N;DEF;SG
armé	arméen	N;DEF;SG
armenar	armenarane	N;DEF;PL
armenar	armenarar	N;NDEF;PL
armenar	armenaren	N;DEF;SG
armeniar	armeniarane	N;DEF;PL
armeniar	armeniarar	N;NDEF;PL
armeniar	armeniaren	N;DEF;SG
arroganse	arrogansen	N;DEF;SG
årsak	årsaka	N;DEF;SG
årsak	årsakene	N;DEF;PL
årsak	årsaker	N;NDEF;PL
årsdag	årsdagane	N;DEF;PL
årsdag	årsdagar	N;NDEF;PL
årsdag	årsdagen	N;DEF;SG
arsen	arsenet	N;DEF;SG
årstid	årstida	N;DEF;SG
årstid	årstidene	N;DEF;PL
årstid	årstider	N;NDEF;PL
art	arta	N;DEF;SG
art	artane	N;DEF;PL
art	artar	N;NDEF;PL
art	artene	N;DEF;PL
art	arten	N;DEF;SG
art	arter	N;NDEF;PL
artikkel	artikkelen	N;DEF;SG
artikkel	artiklane	N;DEF;PL
artikkel	artiklar	N;NDEF;PL
artsfrende	artsfrendane	N;DEF;PL
artsfrende	artsfrendar	N;NDEF;PL
artsfrende	artsfrenden	N;DEF;SG
arv	arven	N;DEF;SG
arving	arvingane	N;DEF;PL
arving	arvingar	N;NDEF;PL
arving	arvingen	N;DEF;SG
ås	åsane	N;DEF;PL
ås	åsar	N;NDEF;PL
ås	åsen	N;DEF;SG
asbest	asbesten	N;DEF;SG
aseksuell	aseksuelle	N;DEF;SG+PL
aseksuell	aseksuelt	ADJ;NEUT;SG
aserbajdsjanar	aserbajdsjanarane	N;DEF;PL
aserbajdsjanar	aserbajdsjanarar	N;NDEF;PL
aserbajdsjanar	aserbajdsjanaren	N;DEF;SG
åsete	åseta	N;DEF;PL
åsete	åsete	N;NDEF;PL
åsete	åsetet	N;DEF;SG
asiat	asiatane	N;DEF;PL
asiat	asiatar	N;NDEF;PL
asiat	asiaten	N;DEF;SG
asiatisk	asiatisk	ADJ;NEUT;SG
asiatisk	asiatiske	N;DEF;SG+PL
asjett	asjettane	N;DEF;PL
asjett	asjettar	N;NDEF;PL
asjett	asjetten	N;DEF;SG
ask	askane	N;DEF;PL
ask	askar	N;NDEF;PL
ask	asken	N;DEF;SG
aspekt	aspekta	N;DEF;PL
aspekt	aspektane	N;DEF;PL
aspekt	aspektar	N;NDEF;PL
aspekt	aspekten	N;DEF;SG
aspekt	aspektet	N;DEF;SG
aspekt	aspekt	N;NDEF;PL
åsside	åssida	N;DEF;SG
åsside	åssidene	N;DEF;PL
åsside	åssider	N;NDEF;PL
assistent	assistentane	N;DEF;PL
assistent	assistentar	N;NDEF;PL
assistent	assistenten	N;DEF;SG
astat	astatet	N;SG;DEF
asteroide	asteroidane	N;DEF;PL
asteroide	asteroidar	N;NDEF;PL
asteroide	asteroiden	N;DEF;SG
astma	astmaen	N;DEF;SG
astrologi	astrologien	N;DEF;SG
astrologisk	astrologisk	ADJ;NEUT;SG
astrologisk	astrologiske	N;DEF;SG+PL
astronaut	astronautane	N;DEF;PL
astronaut	astronautar	N;NDEF;PL
astronaut	astronauten	N;DEF;SG
astronom	astronomane	N;DEF;PL
astronom	astronomar	N;NDEF;PL
astronom	astronomen	N;DEF;SG
astronomi	astronomien	N;DEF;SG
astronomisk	astronomisk	ADJ;NEUT;SG
astronomisk	astronomiske	N;DEF;SG+PL
åsyn	åsyna	N;DEF;PL
åsyn	åsynet	N;DEF;SG
åsyn	åsyn	N;NDEF;PL
åtaka	åtakande	V;V.PTCP;PRS
åtaka	åtakast	V;NFIN;PASS
åtaka	åtak	V;IMP
åtaka	åteke	V;V.PTCP;PST
åtaka	åtek	V;PRS
åtaka	åtok	V;PST
åtak	åtaka	N;DEF;PL
åtak	åtaket	N;DEF;SG
åtak	åtak	N;NDEF;PL
ateistisk	ateistisk	ADJ;NEUT;SG
ateistisk	ateistiske	N;DEF;SG+PL
åtgaum	åtgaumen	N;DEF;SG
atlas	atlasa	N;DEF;PL
atlas	atlaset	N;DEF;SG
atlas	atlas	N;NDEF;PL
atmosfære	atmosfærane	N;DEF;PL
atmosfære	atmosfærar	N;NDEF;PL
atmosfære	atmosfæren	N;DEF;SG
atom	atoma	N;DEF;PL
atom	atomet	N;DEF;SG
atom	atom	N;NDEF;PL
atomvåpen	atomvåpena	N;DEF;PL
atomvåpen	atomvåpenet	N;DEF;SG
atomvåpen	atomvåpen	N;NDEF;PL
atrofi	atrofiane	N;DEF;PL
atrofi	atrofiar	N;NDEF;PL
atrofi	atrofien	N;DEF;SG
åtseletar	åtseletarane	N;DEF;PL
åtseletar	åtseletarar	N;NDEF;PL
åtseletar	åtseletaren	N;DEF;SG
attraksjon	attraksjonane	N;DEF;PL
attraksjon	attraksjonar	N;NDEF;PL
attraksjon	attraksjonen	N;DEF;SG
åtvara	åtvarande	V;V.PTCP;PRS
åtvara	åtvarar	V;PRS
åtvara	åtvarast	V;NFIN;PASS
åtvara	åtvara	V;IMP
åtvara	åtvara	V;PST
åtvara	åtvara	V;V.PTCP;PST
åtvare	åtvarande	V;V.PTCP;PRS
åtvare	åtvarar	V;PRS
åtvare	åtvarast	V;NFIN;PASS
åtvare	åtvara	V;PST
åtvare	åtvara	V;V.PTCP;PST
åtvare	åtvare	V;IMP
åtvaring	åtvaringa	N;DEF;SG
åtvaring	åtvaringane	N;DEF;PL
